Property,CMP_ATOMCOUNT_Br,CMP_ATOMCOUNT_C,CMP_ATOMCOUNT_C_sp,CMP_ATOMCOUNT_C_sp2,CMP_ATOMCOUNT_C_sp3,CMP_ATOMCOUNT_Cl,CMP_ATOMCOUNT_F,CMP_ATOMCOUNT_H,CMP_ATOMCOUNT_H_ACCEPTORS,CMP_ATOMCOUNT_H_DONORS,CMP_ATOMCOUNT_HALOGENS,CMP_ATOMCOUNT_HEAVY,CMP_ATOMCOUNT_HYDROGENS,CMP_ATOMCOUNT_I,CMP_ATOMCOUNT_METALATOMS,CMP_ATOMCOUNT_N,CMP_ATOMCOUNT_NEGATIVE,CMP_ATOMCOUNT_O,CMP_ATOMCOUNT_P,CMP_ATOMCOUNT_POSITIVE,CMP_ATOMCOUNT_S,CMP_ATOMCOUNT_TOTAL,CMP_ATOMS_C_FRAC,CMP_ATOMS_C_sp_FRAC,CMP_ATOMS_C_sp2_FRAC,CMP_ATOMS_C_sp3_FRAC,CMP_ATOMS_H_ACCEPTOR_FRAC,CMP_ATOMS_H_DONOR_FRAC,CMP_ATOMS_H_FRAC,CMP_ATOMS_HALOGEN_FRAC,CMP_ATOMS_HETEROATOM_FRAC,CMP_ATOMS_N_FRAC,CMP_ATOMS_NEGATIVE_FRAC,CMP_ATOMS_O_FRAC,CMP_ATOMS_OTHER_FRAC,CMP_ATOMS_P_FRAC,CMP_ATOMS_POSITIVE_FRAC,CMP_ATOMS_S_FRAC,CMP_ATOMS_STEROATOM_FRAC,CMP_BONDS_ALIPHATIC_FRAC,CMP_BONDS_AROMATIC,CMP_BONDS_AROMATIC_FRAC,CMP_BONDS_BRIDGE,CMP_BONDS_BRIDGE_FRAC,CMP_BONDS_DOUBLE_FRAC,CMP_BONDS_DOUBLEBONDS,CMP_BONDS_EXPLICIT,CMP_BONDS_HEAVYATOMS,CMP_BONDS_HYDROGENS,CMP_BONDS_PIBONDS,CMP_BONDS_RING,CMP_BONDS_RING_FRAC,CMP_BONDS_ROTATABLE,CMP_BONDS_ROTATABLE_FRAC,CMP_BONDS_SINGLE_FRAC,CMP_BONDS_SINGLEBONDS,CMP_BONDS_STEREO_FRAC,CMP_BONDS_STEREOATOMS,CMP_BONDS_STEREOBONDS,CMP_BONDS_TOTAL,CMP_BONDS_TRIPLE_FRAC,CMP_BONDS_TRIPLEBONDS,CMP_CLASS_ACID,CMP_CLASS_BASE,CMP_CLASS_BIOLOGICAL,CMP_CLASS_INORGANIC,CMP_CLASS_LIPINSKI_PASS,CMP_CLASS_NEUTRAL,CMP_CLASS_ORGANIC,CMP_CLASS_PEPTIDE,CMP_CLASS_SMALL_MOLECULE,CMP_CLASS_SPECIES_UNDEFINED,CMP_CLASS_ZWITTERION,CMP_FORMALCHARGE,CMP_FULL_MWT,CMP_INORGANIC_FLAG,CMP_LOGD,CMP_LOGP,CMP_MOLECULAR_POLAR_SURFACEAREA,CMP_MOLECULAR_POLARSASA,CMP_MOLECULAR_SASA,CMP_MOLECULAR_SURFACEAREA,CMP_MOLECULAR_WEIGHT,CMP_NUM_ALIPHATICDOUBLEBONDS,CMP_NUM_ALIPHATICRINGS,CMP_NUM_ALIPHATICSINGLEBONDS,CMP_NUM_AROMATICRINGS,CMP_NUM_CHAINASSEMBLIES,CMP_NUM_CHAINS,CMP_NUM_HYDROGENBONS,CMP_NUM_RINGASSEMBLIES,CMP_NUM_RINGS,CMP_NUM_RO5_VIOLATIONS,CMP_NUM_TERMINALROTOMERS,CMP_RIGIDITY_INDEX,CMP_RO3_PASS,CMP_SOLUBILITY
CMP_ATOMS_C_sp_FRAC,-9.2105633455e-003,-6.1578820973e-002,0.88952194867742,-7.670500183e-002,-6.5086394632e-002,-1.611330157e-002,-9.2306201999e-004,-7.9538746605e-002,-3.4433698268e-002,-5.2881597802e-002,-1.0020349292e-002,-5.909406852e-002,-7.9538746605e-002,-9.4730863503e-003,-8.8396127191e-004,-9.9005565485e-003,-7.9957267365e-003,-6.8407144872e-002,-1.2037704251e-002,-7.8345434752e-003,-1.2525539567e-002,-7.0835593567e-002,9.6986921961e-002,1,-4.8863161412e-002,-4.9993163607e-002,4.9885930185e-002,-4.3745621764e-002,-9.5347838973e-002,3.0593063347e-003,1.8166679477e-002,8.9320363286e-002,2.9155912604e-002,-6.1739043633e-002,-1.0275642013e-002,-1.4873527272e-002,3.0220264267e-002,1.5888516428e-002,-2.6806801561e-002,-3.3731956727e-002,-4.7396994007e-002,-6.2885060859e-003,-1.2861791024e-002,-5.7273890847e-003,-5.8840852202e-002,-8.0451418823e-002,-6.2531872688e-002,1.1489745695e-002,-1.1489745695e-002,0,-7.3722243992e-002,-3.919481746e-002,-5.145106883e-002,-3.1002474359e-002,-3.3478936142e-002,-6.829547081e-002,-4.0889269279e-003,-4.055878845e-002,-1.8096682057e-002,-6.2360474165e-002,0.928727147068869,0.84605749041349,-8.9102122688e-003,-1.4353602068e-002,-5.2757526273e-002,5.7908477618e-003,6.2212728409e-002,5.3177968404e-003,4.7322913351e-002,-3.6754178412e-002,5.2757526273e-002,1.1360897096e-002,-1.326579009e-002,7.5541420505e-004,-6.2430806015e-002,1.3518016833e-004,1.5107907171e-002,1.4409722013e-003,-3.343387872e-002,1.7857458967e-002,-6.0171520189e-002,-5.68534098e-002,-6.2430786624e-002,-6.765548647e-002,-4.5072879847e-002,-5.9186859647e-002,-4.6681457696e-002,-2.0950560142e-002,-5.0916233842e-002,0,-4.7947552378e-002,-7.0761943684e-002,-6.7269699274e-002,-3.7547879471e-002,2.3770365316e-002,3.8621377112e-002,3.4881956813e-002
CMP_ATOMS_C_sp2_FRAC,8.4238872886e-002,-0.188857785274546,-3.8646435358e-002,0.451974180134573,-0.637159634263473,0.1222889582464,4.291451466e-002,-0.436875951278526,-0.177307476106459,-0.181674325132166,0.104649416401908,-0.180206905185286,-0.436875951278526,-3.9517726067e-003,-3.1940362758e-002,-9.3533353546e-002,6.9098905055e-003,-0.209374218099661,-6.7115900065e-002,6.5400042166e-003,6.605315912e-002,-0.315923639460956,0.755431711884044,-4.8863161412e-002,1,-0.992935749741964,0.109436060345464,-1.4383134343e-002,-0.786664604003685,0.172650164359804,0.165790159692352,0.213653174239967,2.3355260082e-002,-2.216133018e-002,-7.898416389e-002,-9.6865164559e-002,3.2880632297e-002,0.157773940853637,-0.489937871041275,-0.512204802898707,0.58986813249709,0.839650808561928,-0.167723638218879,-0.195668384956544,-6.1153460846e-002,0.314086903393521,-0.169549018811622,0.281053391969109,-0.281053391969016,0,0.112773453315153,0.454986564132148,-0.279416438313757,-0.407653191023793,-0.917398329995884,-0.289221208641366,6.0277941629e-002,-0.375013023008405,1.2535674468e-002,-0.161934762147499,-3.3862786598e-002,-2.2279806898e-002,-1.9875623518e-002,-6.6892710034e-002,-0.194685747465505,-3.9646872637e-002,0.159165043736071,-2.4313686828e-003,0.197533304807258,-0.160412064669275,0.194685747465505,6.5448720596e-002,-7.0097591551e-002,-2.2736086e-003,-0.182447212076202,-3.6221842218e-002,0.236236464000094,0.18543555970987,-0.15225183330091,3.3871610056e-003,-0.217324856714841,-0.230257493608554,-0.182447222548018,-0.153764198298286,-0.424177314867615,-0.442662921330942,0.574687864450782,-6.080304033e-002,-0.236090908750579,0,0.158653626641283,0.102743387391881,-0.205301613091852,-8.9876192705e-002,0.693453899481674,3.7925964684e-002,-1.46240099e-002
CMP_ATOMS_C_sp3_FRAC,-8.3423513184e-002,0.196821903484209,-4.9253164482e-002,-0.442723667820173,0.644911014172922,-0.120572035518768,-4.2829988434e-002,0.446257260358826,0.181337346901356,0.187420457641678,-0.103668160718118,0.187472214542842,0.446257260358826,4.4514805496e-003,2.8427262142e-002,9.5347272155e-002,-8.7099417808e-003,0.216550148474172,6.8182901923e-002,-7.7212016604e-003,-6.4742091682e-002,0.32442809956805,-0.758573825653406,-4.9993163607e-002,-0.992935749741964,1,-0.120532924987019,1.6836210104e-002,0.800494182892566,-0.179202268530555,-0.173129224353415,-0.222986877267001,-5.3055052596e-002,2.2533908715e-002,7.8109822519e-002,9.6103383388e-002,-5.4685243076e-002,-0.161719607411943,0.493387412177762,0.516425635405883,-0.583726238954024,-0.83794629034305,0.169265664738927,0.1964440534552,6.2549038201e-002,-0.304757652802912,0.177288542680906,-0.282450525805131,0.282450525805068,0,-0.103595392161142,-0.449051674372465,0.285451812517821,0.411685883789057,0.920825252330131,0.2974877809948,-5.9588497344e-002,0.379607284056805,-1.033102045e-002,0.169653509181927,-5.8009429789e-002,-6.1311290888e-002,2.0778454998e-002,6.8365000583e-002,0.200288546685538,3.424915814e-002,-0.166137674813905,1.8894117823e-003,-0.200763762030098,0.164311387313056,-0.200288546685538,-6.6637583162e-002,7.1534344993e-002,4.3110727061e-003,0.189871659688377,3.0147959929e-002,-0.236677699536223,-0.184231149661742,0.155647077973912,-6.2327275898e-003,0.224712684488914,0.237091534212452,0.189871666939306,0.160926514016627,0.429666016012698,0.449733864467539,-0.568661973996676,6.3714967143e-002,0.241939797132099,0,-0.152150096157065,-9.386769649e-002,0.212702060574879,9.4045979388e-002,-0.695772693709429,-4.465494527e-002,9.0883899788e-003
CMP_ATOMS_H_ACCEPTOR_FRAC,-1.3200957282e-002,-0.177034022432588,1.6822693986e-002,-0.133623294451137,-0.14451269135678,-9.0938376937e-002,-8.3391126284e-002,-0.149969669829647,0.377466811551906,0.184803204032635,-0.117534185548683,-8.6457641346e-003,-0.149969669829647,-1.6344113293e-002,0.118640992728015,0.154142851417055,0.149637301971476,0.304685429275055,0.190410373105776,0.137065179895242,0.205176052873737,-8.1487242325e-002,-0.328076197306324,4.9885930185e-002,0.109436060345464,-0.120532924987019,1,0.499392550036773,-0.425274914300323,-8.1450543863e-002,0.881350030125928,0.393591170156769,0.183457240604342,0.674398965640916,0.21249585377355,0.29421401220497,0.19003385036092,0.249903122655523,0.117102608780613,-9.7320344473e-002,-0.114728187667774,-7.0053696286e-002,-6.3328776031e-002,-8.733107045e-002,0.327631408214422,1.7956404536e-002,-2.1751478111e-002,6.5271262337e-002,-6.5271262337e-002,0,-0.131332100948435,-0.17137617580128,1.1573002689e-002,1.3693861307e-002,-1.9018906557e-002,-3.0616211678e-002,0.106774824589483,7.9416184019e-002,9.6181554445e-002,-2.0230718687e-002,4.6714540766e-002,3.2132516033e-002,6.3474648611e-002,-3.0236417089e-002,1.2697287341e-002,7.686896181e-002,0.135954154670322,-7.8403925558e-003,-4.0765097182e-002,3.2181992316e-002,-1.2697287341e-002,-2.2348119725e-002,3.759023814e-002,-5.0986651297e-002,1.4085181749e-002,3.2873771696e-002,-0.465262535624962,-0.48474358632982,0.294730192550249,0.710728738777334,-3.9577462937e-002,-4.393165153e-003,1.4085158057e-002,0.155089909441578,-6.9915293297e-002,-6.35242557e-003,-0.102048673022954,0.118680067317434,9.8508120775e-002,0,-9.9865671824e-002,-0.13223080285225,-3.3182935407e-002,0.136516490061912,-4.4569491011e-002,-2.1661544781e-002,0.386301419536217
CMP_ATOMS_H_DONOR_FRAC,-4.7902789064e-003,3.7453092575e-002,-6.0358809754e-002,-2.2593933628e-002,7.4650251461e-002,-9.1161174145e-002,-7.7898617448e-002,0.117734787156739,0.316362657578638,0.556131813717432,-0.109831400561164,0.150704095995884,0.117734787156739,-1.3366410727e-003,-1.9147828671e-002,0.28848015689379,-4.3828010315e-002,0.318930299187596,0.127874979287089,-4.8724035312e-002,3.3394914168e-002,0.136889541905117,-0.406385602731403,-4.3745621764e-002,-1.4383134343e-002,1.6836210104e-002,0.499392550036773,1,-9.2995961579e-002,-8.5476571159e-002,0.554640981545899,0.28822702725282,-3.0085481465e-002,0.426768711433088,0.105206032930997,0.227530691024038,-3.6615982862e-002,2.7776419105e-002,0.290222399841559,-0.177830898535926,-0.138528185668806,-0.174430061158968,-3.0672578936e-002,-6.3857925297e-002,0.284396411018602,8.3915853273e-002,0.125661924130929,2.7402112905e-002,-2.7402112905e-002,0,-0.172459790826848,-0.365282578171625,0.213589336505311,0.176713179489217,0.117478386253401,0.132888516613236,-2.0732468778e-002,0.27388005791123,-9.6878444491e-003,0.126690940312443,-5.5043161639e-002,-6.6998389883e-002,6.5873209304e-002,5.8550264593e-002,0.301366979344581,-2.233306112e-005,-5.8342087481e-003,-1.4551807412e-002,-0.282730622650915,0.274659247330969,-0.301366979344581,-9.2732559638e-002,0.135197431169384,-1.7139433772e-002,0.159478291218609,2.6984892966e-002,-0.532810700633723,-0.523582834061157,0.400446086078117,0.789286533618267,0.145938478281751,0.166472262080018,0.159478272541286,0.275625341314821,-0.136936822857355,0.168636812759847,-0.124271878106015,6.7698118232e-003,0.237117200308107,0,-0.16676460555612,-0.201677764352914,0.161968288553329,0.247522191803637,-0.247505827650132,5.0895481343e-002,0.163855011132329
CMP_ATOMS_H_FRAC,-0.11373446002868,0.215773301486765,-8.1657636771e-002,-0.27717368143173,0.538232105920223,-0.197779446229707,-0.253024822607987,0.438470819653221,8.3927164888e-003,0.100073894014545,-0.333469432040909,0.116188620050171,0.438470819653221,-7.6642158089e-003,-6.4795228801e-002,1.4785218742e-002,-0.10724361094184,3.6363220443e-002,-2.3340758491e-002,-9.9279177506e-002,-0.178825143308649,0.284307884573074,-0.525228128880079,-9.5347838973e-002,-0.786664604003685,0.800494182892566,-0.425274914300323,-9.2995961579e-002,1,-0.463897697365154,-0.49284103543265,-0.31775622694785,-0.164062199855189,-0.256732386992636,-4.4560832253e-002,-2.6875229692e-002,-0.163146356215879,-0.274568013439667,0.280820767018984,0.323361484410031,-0.397413879166911,-0.5658413368938,0.114741221274505,0.139432443753432,-9.0639375332e-002,-0.247102077502639,0.105493096137939,-0.191365129500766,0.191365129500661,0,-0.100976034822721,-0.327395315153024,0.247840982226912,0.444075783411675,0.667069638962446,0.196486977107484,-4.5272745719e-002,0.225311710047571,-2.4774494723e-002,0.100472028571624,-9.8784623086e-002,-0.101793136254728,-1.4820194888e-002,7.5551053502e-002,0.157385230698697,-3.2052259438e-002,-0.133708344491738,-4.187615018e-003,-0.135626230911667,0.121105462705384,-0.157385230698697,-4.0301236354e-002,4.515317866e-002,3.2763477697e-002,9.2475163856e-002,1.7690018971e-002,-4.5687590697e-002,1.0874187265e-002,-3.9086485461e-003,-0.25803160758807,0.178306347438975,0.165758882074969,9.2475178186e-002,3.7488528539e-002,0.238282946838103,0.303056488416987,-0.399753783904302,-9.1327791874e-002,7.6044160924e-002,0,-0.120737157723179,-0.116027433083557,0.142788533442576,-6.7850281191e-002,-0.569113741711618,-9.7548250041e-003,-8.3992604413e-002
CMP_ATOMS_HALOGEN_FRAC,0.189758299188341,-0.136739879890622,-2.0032294899e-003,-2.4430102784e-002,-0.175286743182308,0.427659620917904,0.658089350218967,-0.211779621618286,-0.138860382281857,-0.122776383316716,0.817375231349685,-7.6231486598e-002,-0.211779621618286,7.8211506535e-002,-1.2072203719e-002,-8.3694045262e-002,7.0593186631e-003,-0.14867663634425,-2.0436693274e-002,1.9132095457e-003,-1.8393453446e-002,-0.147510009566212,0.130839170589085,3.0593063347e-003,0.172650164359804,-0.179202268530555,-8.1450543863e-002,-8.5476571159e-002,-0.463897697365154,1,-6.5630864974e-002,2.590488206e-002,7.668437665e-002,-0.114376466416677,-2.4947559319e-002,-2.8905516285e-002,2.7239809232e-002,2.3963827691e-002,-0.118428155225268,-0.120488994378531,3.418005366e-002,9.7277912413e-002,-4.9336363833e-002,-4.7914495214e-002,-0.117650045337623,-5.2964954184e-002,-8.1497453957e-002,5.5861444882e-002,-5.5861444882e-002,0,-6.5172100384e-002,-5.5360927606e-003,-0.115989520762127,-0.13798494319581,-6.9901623166e-002,-8.3233242993e-002,-3.588586959e-002,-0.121705807042272,-5.0082988772e-002,-8.0010682447e-002,-8.7680564665e-004,2.0554712279e-003,-1.9344367192e-002,-3.3788063526e-002,-0.110835081990989,-9.4744656782e-003,-4.6459442915e-002,-5.8772358446e-003,0.107540415138373,-9.0385585135e-002,0.110835081990989,4.130355514e-002,-3.7364603835e-002,-1.8343681637e-002,-2.9551274031e-002,1.3618611319e-003,0.179848552402688,0.170255872041018,-0.126394679066934,-0.149267279782995,-9.7160395463e-002,-8.7170025648e-002,-2.9551274274e-002,-0.120605192516988,-0.110576806260092,-9.2610327522e-002,2.5371852313e-002,9.2616251338e-002,3.3966757577e-002,0,8.3243127237e-003,-6.7550308849e-002,-1.5607453358e-002,0.188591631173628,4.317365859e-002,-1.851457041e-003,-9.508313913e-002
CMP_ATOMS_HETEROATOM_FRAC,-1.3192488247e-002,-0.11259601552408,-1.2592564555e-002,-4.9926679648e-002,-0.11950263742649,-7.7554225278e-002,-6.7407190042e-002,-9.3249205774e-002,0.382816710239084,0.27575324957193,-9.7873557273e-002,7.6025313303e-002,-9.3249205774e-002,-2.162149086e-002,0.106796613073057,0.293334289297958,0.181014264401763,0.342963531124612,0.195610201766864,0.171054533058745,0.341620353855523,-9.4246969865e-003,-0.369681196756949,1.8166679477e-002,0.165790159692352,-0.173129224353415,0.881350030125928,0.554640981545899,-0.49284103543265,-6.5630864974e-002,1,0.532686680926473,0.211617444127824,0.653434577274357,0.210471279730701,0.297721498377336,0.225882415566825,0.392324084502094,7.250484898e-002,-0.167733840372131,-5.1867513325e-002,-5.2527169568e-002,-8.111974673e-002,-0.118737577160312,0.465612561159801,0.142075517934854,5.9681877347e-002,0.118334784061979,-0.118334784061968,0,-0.102111692515592,-0.218769909867653,8.1491543843e-002,2.4386442992e-002,-7.516721826e-002,3.6525891967e-002,2.6748562852e-002,9.9770069747e-002,3.7707523933e-002,6.2922543926e-002,1.1374934849e-002,3.5965416915e-004,7.1477663704e-002,-8.9788539759e-003,0.131750343036097,5.7559337093e-002,0.10799575465265,1.1399782726e-003,-0.145211454826359,0.123646484991656,-0.131750343036097,-5.1713534515e-002,6.5433701519e-002,-4.2474249011e-002,0.103058190079713,1.718646319e-002,-0.511242246035177,-0.551130912338426,0.394426630829702,0.814960829429952,4.7482147959e-002,7.9594907608e-002,0.103058173515395,0.288999082861591,-0.112803057952973,4.3879045523e-002,-2.4168218839e-002,9.2683532136e-002,0.182661687089441,0,-5.0947047668e-002,-0.10685202898565,2.4068016884e-002,0.167516048503209,-3.2196257037e-002,-3.8244691151e-003,0.318269021216784
CMP_ATOMS_N_FRAC,-6.5834874844e-004,-7.9618740386e-002,6.7382116928e-002,2.2793636953e-002,-0.1353592749164,2.5205653513e-002,-7.763818321e-003,-8.0239721544e-002,0.147415574864477,0.15058290450198,1.4196331792e-003,2.5240697795e-002,-8.0239721544e-002,-2.1993193673e-002,-4.3771755216e-002,0.503682470148977,1.8890229446e-002,-0.103404598258243,3.357429087e-003,1.5829408131e-002,3.9361360829e-002,-2.8466616499e-002,-0.149154486502402,8.9320363286e-002,0.213653174239967,-0.222986877267001,0.393591170156769,0.28822702725282,-0.31775622694785,2.590488206e-002,0.532686680926473,1,5.1599716692e-002,-0.239611308810856,-2.2227156198e-002,-2.8429077994e-002,5.5927991296e-002,7.0107812526e-002,-0.143174891890522,-0.159466025496802,0.198453627287402,0.268238083948207,-7.4858554758e-002,-9.2469291859e-002,-7.0823671164e-002,0.115218245610718,2.5772101251e-002,0.159731096705735,-0.159731096705584,0,6.3428739647e-002,0.149318992958191,-1.0203426067e-002,-0.149097168370822,-0.278442931188781,2.5981242168e-003,-6.6600281893e-002,-5.1453886443e-002,-6.511706539e-002,3.0511556239e-002,0.106908879396133,0.10266843713832,-2.8832973161e-002,3.5058696812e-002,7.5360163529e-002,-6.491739236e-002,0.144254011261928,1.0128074878e-002,-4.6335385753e-002,8.9899101072e-002,-7.5360163529e-002,-2.5762854747e-002,4.5438080359e-002,-1.2676515037e-002,2.3850418127e-002,-1.5787785265e-002,-0.24390913089111,-0.298796787650531,0.165211669347618,0.323445881989313,1.5970951402e-002,1.8024762035e-002,2.38504405e-002,1.3047433825e-002,-0.143365367557915,-5.595965161e-002,0.235969612864067,-2.1197430947e-002,-1.0120190667e-002,0,0.109045948436391,6.6362683309e-002,-6.8269019049e-002,-3.1894396236e-002,0.212474260669973,4.4923758396e-002,0.172814626856314
CMP_ATOMS_NEGATIVE_FRAC,4.462195976e-002,-7.1066620357e-002,-8.9369454846e-003,-5.1662168761e-002,-5.8925651032e-002,-7.517377817e-003,-8.3870066801e-003,-6.6564512775e-002,2.2697479472e-002,-4.0076803629e-002,2.7364649668e-003,-3.281114536e-002,-6.6564512775e-002,6.4013992684e-002,0.301670343167817,-2.1184251799e-002,0.64934946773609,4.8879919348e-002,3.3111290964e-002,0.630892664922828,3.8290462906e-002,-5.0848296437e-002,-9.8081714023e-002,2.9155912604e-002,2.3355260082e-002,-5.3055052596e-002,0.183457240604342,-3.0085481465e-002,-0.164062199855189,7.668437665e-002,0.211617444127824,5.1599716692e-002,1,0.202252110357726,0.158089002947311,6.9844356304e-002,0.881751865837313,5.6968175993e-002,-2.2434224868e-002,-6.6435517221e-002,-4.4036284362e-002,-1.5197561377e-002,-7.3288306692e-003,-1.1470519577e-002,0.1375420869299,-1.4487894324e-002,-4.2128111489e-002,1.1082916128e-002,-1.1082916128e-002,0,-7.1813900894e-002,-8.0352712706e-002,-1.9339962726e-002,1.5829710198e-002,-2.630504892e-002,-4.7528100709e-002,2.6494598924e-002,-2.2760647511e-002,1.0988119116e-002,-4.2172446049e-002,2.8134814446e-002,-1.0820769995e-002,3.744579462e-002,-1.312531013e-002,-3.3567223346e-002,0.270375457564155,2.2897923292e-002,1.7820873106e-003,-6.999264248e-002,-2.4460071553e-002,3.3567223346e-002,-1.1890902812e-002,-1.2739132677e-003,-7.9802042963e-002,-1.7443999958e-002,5.5302764406e-002,-7.5697250902e-002,-0.108826945226,6.7489540303e-002,0.129155607849702,-4.0689304977e-002,-1.5897276327e-002,-1.7443976999e-002,2.2307750292e-002,-4.6792280844e-002,-3.8179586905e-002,-4.4880752697e-002,1.8475430321e-002,1.1657531521e-002,0,-6.4913693786e-002,-7.0746329844e-002,-2.3162768383e-002,0.120553515998337,-1.1951773466e-002,2.8847742607e-002,5.5071004491e-002
CMP_ATOMS_O_FRAC,-1.699562045e-002,-1.808827073e-002,-7.4291691492e-002,-5.4165374293e-002,2.1717764821e-002,-0.118541288938178,-7.8131404726e-002,4.5083661762e-003,0.340752430253508,0.228970409227109,-0.123623507359518,9.937936894e-002,4.5083661762e-003,-1.2607236411e-003,0.147235542036781,-6.3060030861e-002,0.192592789919057,0.52474356781794,0.194673647885271,0.18457385197734,0.134263351324373,5.2669911456e-002,-0.29495132166467,-6.1739043633e-002,-2.216133018e-002,2.2533908715e-002,0.674398965640916,0.426768711433088,-0.256732386992636,-0.114376466416677,0.653434577274357,-0.239611308810856,0.202252110357726,1,0.232909102348169,0.31809517221806,0.216804362327593,0.111801239194656,0.254856149826294,-3.2254259147e-002,-0.235597618119778,-0.325793702347023,-1.8917264916e-002,-4.8011447513e-002,0.58206441563416,7.5061221232e-002,8.0070420264e-002,-1.6353967559e-002,1.6353967559e-002,0,-0.156320042197767,-0.396585197613522,0.132530184907419,0.1653641704885,0.196204470533402,7.7636843867e-002,9.026135313e-002,0.19807121712092,0.106040153905807,7.9388837223e-002,-8.2530131272e-002,-8.9799938073e-002,0.102777150759065,-3.3759453775e-002,0.124527799065498,0.11731638958946,-9.2032657093e-003,-6.4478187921e-003,-0.160865067788138,9.5632409373e-002,-0.124527799065498,-4.2382713549e-002,4.5598455634e-002,-3.5171025407e-002,0.119161661424416,3.5370754069e-002,-0.418720057225026,-0.41643501136838,0.316256149902216,0.626320104112964,6.8210046276e-002,0.104808116704404,0.119161624747793,0.337350152888377,1.7964271874e-002,0.140086844623818,-0.239785454211949,0.147106968015824,0.246418135595527,0,-0.154070450863784,-0.167673620246326,0.111831552975499,0.257519494838229,-0.24982045561796,-4.4874946881e-002,0.222059899437816
CMP_ATOMS_OTHER_FRAC,-8.6625809513e-003,0.187873012101404,-1.3467919031e-002,0.110795902202731,0.178488114516384,-3.1574087777e-002,0.107289834744306,0.172217665375059,0.518066140548305,0.230946063126431,8.2706492499e-002,0.3212707733704,0.172217665375059,-1.8615010845e-003,0.454434598263457,0.219472370095894,0.377790873423941,0.489226512839574,0.877359502222838,0.351361450799209,0.26973643452254,0.251321835526866,-0.181608639970501,-1.0275642013e-002,-7.898416389e-002,7.8109822519e-002,0.21249585377355,0.105206032930997,-4.4560832253e-002,-2.4947559319e-002,0.210471279730701,-2.2227156198e-002,0.158089002947311,0.232909102348169,1,0.527075127334089,0.168588433335153,1.8197879135e-002,0.102519406622087,8.6930612789e-003,5.8265119999e-002,-0.102174242200293,-4.2058181559e-003,-1.3944542685e-002,8.9689277166e-002,0.241503271185834,0.328405717264583,-1.5193967587e-003,1.5193967587e-003,0,0.307249218931422,-0.106458590266635,0.224606217660069,7.9523549099e-002,9.007698834e-002,0.335701299469316,1.8274986724e-002,0.314051061840395,0.30544660579169,0.329099231659701,-1.4247214103e-002,-1.7181367042e-002,5.3267724854e-002,-1.5791738527e-003,-3.6868072981e-003,0.358103045813636,-6.8567645881e-002,1.4331222731e-002,-0.130954520893171,-8.7934844591e-003,3.6868072981e-003,-3.4828717512e-002,2.9432706738e-003,-0.113157475012442,0.363920902620704,5.8500389094e-003,-0.266488055352753,-0.215384377757544,0.455190227685173,0.18408897541628,0.287232869597954,0.3197844216482,0.363920888781862,0.303428104636509,0.361819393451696,0.330559562323894,7.020026373e-002,0.445236881056629,0.368754731001644,0,0.338532932909738,0.337182207401769,0.111793016354076,1.5704836012e-002,-0.103562788747475,-1.3777950657e-002,4.890021854e-002
CMP_ATOMS_P_FRAC,-8.3444117193e-003,-4.0671536027e-002,-1.8303100992e-002,-8.6049785651e-002,1.2994393271e-002,-3.7561213416e-002,7.1902472228e-005,2.5484978124e-003,0.167856098760797,9.9755748131e-002,-1.7008990339e-002,3.2128410573e-002,2.5484978124e-003,8.3635940938e-004,7.9335726061e-002,1.5452148367e-002,8.2541870631e-002,0.184243286903602,0.573380604444296,6.885202759e-002,-3.3085491993e-004,1.7588613604e-002,-0.26525494997574,-1.4873527272e-002,-9.6865164559e-002,9.6103383388e-002,0.29421401220497,0.227530691024038,-2.6875229692e-002,-2.8905516285e-002,0.297721498377336,-2.8429077994e-002,6.9844356304e-002,0.31809517221806,0.527075127334089,1,6.776047303e-002,-2.8396779619e-002,7.0128337687e-002,-2.7071821945e-002,-8.3018596093e-002,-0.119833226519836,-1.8934109215e-002,-2.1470079455e-002,0.109938265159868,-1.6045984695e-002,2.6183277657e-002,1.5922252986e-002,-1.5922252986e-002,0,-4.0200236262e-002,-0.160358841907663,5.0304621275e-002,0.105135561274707,0.105957210619734,3.7911084403e-002,3.7891379891e-003,6.4534296153e-002,4.5959056518e-002,2.6750033434e-002,-1.9996177116e-002,-2.2006924842e-002,6.3507347709e-002,-1.3256016086e-002,-3.508625401e-003,6.4591919949e-002,-3.723624765e-002,-1.7395632416e-002,-2.0952728538e-002,-1.1523953027e-002,3.508625401e-003,-1.1344891757e-002,2.8148778119e-003,-5.2121054461e-002,5.4484203343e-002,1.6121546991e-002,-0.210219910430197,-0.150076516539233,0.145215757827779,0.245703899722025,2.297443464e-002,3.9289967209e-002,5.4484158627e-002,6.9370408146e-002,3.0708212779e-002,5.7899636442e-002,-7.4809191912e-002,4.3720865265e-002,8.252497778e-002,0,-2.1382483229e-002,-3.2609416651e-002,6.7871148504e-002,2.9130533029e-003,-0.141894348255921,-1.7170125411e-002,0.158825823692756
